timestamp,pred,event_cls,x,y
19033,0.0062894675413825984,0,532.0,242.0
9566,-0.007178463654985756,0,824.0,210.0
19800,0.030266241796676696,0,804.0,194.0
8966,-0.005229834025396007,0,467.0,210.0
6766,-0.00031365763669549684,0,878.0,233.0
3333,0.025460916699597325,0,667.0,245.0
3966,0.015627479639230002,0,676.0,344.0
16533,0.04054444520568623,0,632.0,227.0
3233,0.029792600409097814,0,813.0,143.0
21300,-0.005997925617662547,0,813.0,208.0
23433,-0.022160838955480933,0,960.0,6.0
22833,0.013255215388286501,0,377.0,640.0
21633,-0.005958551039877635,0,668.0,3.0
6966,0.033576528763252345,0,807.0,336.0
24833,-0.0005629393277151729,0,363.0,301.0
8166,-0.0004544316655002434,0,427.0,273.0
24766,0.0729588796645666,0,366.0,301.0
10866,0.012053115435671502,0,915.0,171.0
8500,0.00586895859835368,0,502.0,240.0
21100,0.004299563554386043,0,553.0,170.0
300,-0.01471338043692616,0,685.0,193.0
4300,-0.019191909098609017,0,874.0,187.0
12166,-0.0015475410738149953,0,732.0,182.0
10166,0.008744058948890021,0,388.0,247.0
15100,-0.006225516383156937,0,442.0,24.0
2700,0.05736932279538348,0,668.0,257.0
3033,0.014023255763616738,0,385.0,386.0
15300,-0.0015563146466660571,0,553.0,139.0
633,-0.020005481764828525,0,719.0,213.0
4333,-0.0268537750223925,0,891.0,108.0
800,-0.18356613726972748,0,620.0,208.0
10033,-0.0014218200220117438,0,631.0,231.0
4033,-0.0054645325048420235,0,705.0,302.0
4100,0.024760841782491883,0,872.0,111.0
16900,7.252971539112307e-05,0,450.0,275.0
11566,0.009515803121212973,0,509.0,285.0
17333,-0.003001476325520225,0,827.0,149.0
900,-0.08067076132021711,0,735.0,303.0
4800,0.0034547421109641374,0,855.0,252.0
933,0.0046787194901029006,0,603.0,223.0
22400,0.07175856485381493,0,457.0,385.0
6466,0.006324602439203297,0,642.0,207.0
7966,0.013304066630954792,0,425.0,201.0
4400,-0.0019886673080258266,0,894.0,115.0
19966,-0.02825510311681667,0,521.0,389.0
7366,0.006767537807889523,0,651.0,287.0
17933,0.01768510889171765,0,397.0,194.0
3033,-0.01046870906659314,0,707.0,136.0
16000,-0.14994599462599334,0,792.0,2.0
18633,9.241465372733515e-05,0,643.0,182.0
13200,-0.04391617965528383,0,513.0,246.0
8100,-0.01678843224000126,0,779.0,252.0
12733,0.0025243309340328146,0,622.0,137.0
1100,0.007932419038927052,0,644.0,116.0
15900,0.012606726600379203,0,665.0,170.0
4233,-0.011976558722577635,0,760.0,216.0
25300,-0.05354994306707894,0,336.0,310.0
19900,-0.028033242648942025,0,519.0,390.0
23866,-0.11930739540097246,0,686.0,184.0
10200,0.004763335199338303,0,590.0,200.0
12533,-0.002814269337059694,0,827.0,270.0
1000,0.11043006129230987,0,564.0,233.0
4833,-0.015255356430976974,0,860.0,264.0
1900,0.002421446537509697,0,485.0,210.0
20800,-0.004600068605701724,0,382.0,289.0
8633,0.008039127072436147,0,871.0,80.0
17800,0.02005807910205104,0,681.0,219.0
23666,0.01279828842713765,0,346.0,702.0
1866,0.006919260716246156,0,579.0,234.0
5700,-0.0030091052730041312,0,690.0,263.0
7566,-0.00521534663259271,0,661.0,223.0
15300,0.054834262042173176,0,452.0,61.0
25366,-0.0031340917798381995,0,336.0,310.0
9800,0.08208892875129059,0,728.0,366.0
24066,-0.024952793621610514,0,521.0,193.0
2400,-0.005767637070714926,0,418.0,218.0
9900,0.0007479412017560305,0,653.0,211.0
1966,0.03969381127322086,0,667.0,258.0
18600,-0.01811327974241006,0,468.0,218.0
21800,-0.002526150812783068,0,655.0,195.0
6700,-0.0047306757357523654,0,818.0,228.0
3833,-0.017589089929837765,0,876.0,302.0
16133,-0.12259701046618876,0,841.0,1.0
1966,0.062263641824873595,0,470.0,206.0
8266,-0.006087712267330292,0,807.0,231.0
9933,0.0013878735551227095,0,387.0,273.0
4166,-0.009292430669681884,0,874.0,190.0
6966,-0.031043233998051978,0,822.0,244.0
7600,0.010818463791805788,0,571.0,5.0
19533,-0.14961374450278642,0,441.0,228.0
2400,-0.00898704654350091,0,629.0,331.0
10600,-0.00640938097104693,0,911.0,54.0
11200,-0.004700853427419549,0,753.0,232.0
20066,-0.009660591616867609,0,669.0,218.0
15966,-0.012995182695127228,0,676.0,178.0
400,-0.004546308664124532,0,697.0,192.0
23800,0.00020630377963171131,0,342.0,703.0
6733,-0.004744632138614979,0,817.0,240.0
3033,0.0025598431028702184,0,839.0,21.0
9166,-0.03355553424358648,0,840.0,272.0
23566,-0.0875593510386048,0,428.0,386.0
7133,0.02531303356239739,0,409.0,15.0
13433,-0.01973625591306727,0,859.0,198.0
3900,0.017937005811513584,0,632.0,209.0
24900,0.3317319488923499,0,357.0,309.0
17266,0.01146516571991596,0,1008.0,106.0
17166,0.01361835297647429,0,427.0,224.0
5333,0.0015817397544241607,0,907.0,231.0
9433,-0.05950856788339698,0,846.0,215.0
3533,0.013619610220130418,0,696.0,187.0
1900,-0.10890359387061477,0,508.0,1.0
1900,-0.010415249379960412,0,668.0,255.0
5533,0.008596760193100572,0,896.0,149.0
20333,-0.004003211701072429,0,852.0,282.0
1466,0.06822624315066567,0,601.0,374.0
7233,0.0007092679119580225,0,663.0,45.0
3833,-0.0024339916721956567,0,680.0,286.0
1100,-0.054893980682098276,0,613.0,418.0
18700,0.03918613636519985,0,453.0,211.0
8133,0.3794296551904624,0,786.0,263.0
2533,-0.011416052284084266,0,679.0,230.0
20233,-0.013634882064745835,0,845.0,247.0
10833,0.025652426683908602,0,508.0,218.0
6333,0.03325998756791643,0,831.0,170.0
11700,-0.000996860556151169,0,694.0,124.0
12133,0.012529792944196094,0,512.0,224.0
12966,-0.017306090938577712,0,446.0,211.0
7333,-0.006273092092433097,0,801.0,208.0
21933,-0.007654406863264018,0,708.0,184.0
20966,0.03776272771974132,0,376.0,368.0
200,0.018625522879213208,0,672.0,218.0
2133,0.010691852778123845,0,687.0,235.0
20233,-0.005350467182966945,0,522.0,389.0
7400,0.0071078791492479865,0,571.0,300.0
8433,0.061454770570183115,0,860.0,77.0
22700,0.01260131400789144,0,892.0,40.0
12500,0.011211879263331781,0,476.0,159.0
8066,-0.008596888587096063,0,813.0,226.0
11166,-0.07133154993374313,0,785.0,247.0
6166,-0.018949273133317623,0,833.0,22.0
8800,-0.005513603142211054,0,831.0,187.0
15133,-0.002975699174214974,0,444.0,29.0
333,-0.00942997371124854,0,628.0,428.0
10666,-0.01787701209095005,0,407.0,231.0
6066,0.6738344074305191,0,821.0,17.0
6233,-0.0054591939877216555,0,834.0,172.0
8133,-0.021872626251131178,0,821.0,181.0
13966,-0.059734619827860436,0,844.0,173.0
14100,-0.34015536735260876,0,836.0,184.0
20366,-0.00684122052647651,0,853.0,298.0
9433,-0.00174116129630697,0,827.0,185.0
5866,0.0024580083882216885,0,782.0,111.0
22433,-0.06764351301836025,0,828.0,282.0
11433,-0.005456788758910314,0,470.0,291.0
18400,-0.03738566592298287,0,479.0,268.0
6066,-0.003889306395406744,0,895.0,219.0
23766,0.1654814866216195,0,951.0,196.0
15433,0.05165028639380553,0,464.0,94.0
17233,-0.01659998894956316,0,411.0,222.0
5733,-0.025263390740364877,0,845.0,255.0
17333,0.015319942014412224,0,429.0,199.0
25333,-0.005350467182966945,0,336.0,310.0
9100,0.013409481599932549,0,471.0,244.0
7333,-0.015815789340458908,0,653.0,276.0
13100,-0.0006063121750231604,0,864.0,212.0
5000,0.05654238711134174,0,824.0,402.0
4466,-0.003378280775978848,0,549.0,206.0
24366,-0.005350467182966945,0,339.0,702.0
7733,0.00623239972013917,0,549.0,21.0
24233,-0.0013940910163854903,0,456.0,226.0
5300,0.008526712163126338,0,907.0,221.0
3133,0.00780554637942249,0,850.0,72.0
8333,-0.0024637375913798,0,812.0,202.0
3233,0.8591374708449022,0,718.0,173.0
2233,0.025530596257074656,0,586.0,360.0
10066,-0.010481164641401142,0,620.0,213.0
6400,0.0009729557363150065,0,648.0,202.0
2000,-0.19379962198924727,0,583.0,272.0
6266,-0.001841393564010474,0,659.0,202.0
5600,0.017162761301426965,0,909.0,310.0
5466,0.004256373679888681,0,809.0,7.0
21100,0.004299563554386043,0,553.0,170.0
12333,-0.06112386935579195,0,501.0,194.0
19733,-0.028026035558436413,0,799.0,201.0
6833,0.02809243351952112,0,632.0,222.0
9333,0.018183927578403924,0,846.0,227.0
2566,0.0018369647990915672,0,670.0,259.0
9533,-0.0008247303678370899,0,826.0,202.0
23366,-0.013753706289291623,0,347.0,701.0
7700,-0.00042781335499442186,0,705.0,203.0
23933,-0.04936662842378936,0,614.0,187.0
13466,0.02915755323884034,0,852.0,162.0
13600,-0.0013475871184787658,0,855.0,230.0
12600,0.04572906394997889,0,467.0,152.0
21733,0.01168514460472414,0,449.0,13.0
12633,0.023221468481255947,0,564.0,171.0
15766,-0.0021901158182659475,0,443.0,200.0
6033,-0.024992119240182187,0,720.0,13.0
11733,-0.001293268365025746,0,572.0,242.0
22766,0.2262056518671668,0,441.0,380.0
10300,0.033130235550920595,0,588.0,255.0
17700,0.01713562736105606,0,395.0,271.0
12966,0.02024610075014177,0,730.0,109.0
10700,0.023750393299219574,0,521.0,253.0
9733,-0.006076894689300949,0,733.0,322.0
9600,0.0012315557533992272,0,823.0,217.0
13066,-0.00631749018380412,0,546.0,219.0
17800,-0.01605061222961146,0,396.0,227.0
5533,0.005078365614034797,0,668.0,220.0
7833,-0.009421016110964575,0,538.0,40.0
3766,0.005760394878773112,0,686.0,257.0
9800,-0.0009601726863230353,0,679.0,226.0
5766,0.008511690010999162,0,893.0,239.0
533,-0.023329881945608033,0,584.0,225.0
10533,0.003943328694012205,0,908.0,39.0
2966,-0.02200844006126268,0,782.0,133.0
12966,-0.048183845433493855,0,577.0,203.0
6200,-0.0009738145376994023,0,663.0,209.0
19266,0.013633252156174613,0,399.0,49.0
20400,-0.010199621266976266,0,751.0,163.0
7133,-0.005438388125948435,0,802.0,277.0
8800,0.00041322019907652496,0,500.0,245.0
5700,-0.09692853950667124,0,861.0,274.0
15666,-0.0018269205382310805,0,598.0,187.0
4166,0.0018172714464040896,0,744.0,236.0
21866,0.0012343560216334648,0,683.0,187.0
14366,-0.042746612716264454,0,379.0,331.0
10666,0.0011889765047476408,0,764.0,63.0
4400,-0.016973475202370247,0,796.0,194.0
19666,0.05105542418082637,0,517.0,386.0
18933,0.034254919543429574,0,731.0,159.0
14133,0.0033271328427624813,0,398.0,250.0
13266,0.012272211284328705,0,863.0,191.0
18066,-0.004754330582523947,0,559.0,218.0
4433,-0.034814490120088526,0,802.0,193.0
12566,0.034654916131129365,0,513.0,207.0
16133,0.015291660356393288,0,699.0,205.0
14433,0.014712024563198034,0,935.0,100.0
11633,0.0021556612095496863,0,589.0,220.0
8033,0.07747099005762892,0,520.0,101.0
2766,0.03487221443278804,0,685.0,138.0
2000,-0.022559305529305185,0,503.0,25.0
23700,0.0032830836465500557,0,428.0,389.0
9533,-0.1470136597084304,0,847.0,220.0
3000,0.08415095064638822,0,703.0,132.0
16633,0.01428513973881046,0,688.0,246.0
16100,-0.026177104976910837,0,829.0,24.0
6200,0.05283888907638257,0,836.0,29.0
23233,-0.03517158185138658,0,348.0,696.0
18800,-0.0002149924356033006,0,466.0,252.0
23766,0.1654814866216195,0,951.0,196.0
23733,-0.09344256535112305,0,964.0,183.0
17266,-0.0034042251758808484,0,822.0,144.0
4500,0.0023326515711847295,0,736.0,130.0
19000,-0.0004758224477173223,0,428.0,254.0
10566,-0.020233871001083537,0,399.0,217.0
8166,-0.01673554371713315,0,831.0,162.0
15400,-0.006035557396874558,0,537.0,200.0
24266,0.0045219877262963615,0,445.0,233.0
7233,-0.04048260813358928,0,435.0,391.0
6733,-0.002466090138531718,0,528.0,47.0
23733,-0.00859070569444631,0,342.0,703.0
2666,-0.01908491132651069,0,676.0,159.0
7066,-0.012002865594718193,0,799.0,314.0
10033,0.008112922048827687,0,628.0,207.0
22866,0.0787569475416855,0,371.0,656.0
21500,-0.0066750034889460075,0,713.0,51.0
2100,-0.013857226353260699,0,617.0,184.0
16933,-0.07888616032496798,0,542.0,146.0
14333,-0.06251974281569517,0,426.0,1.0
18600,-0.01811327974241006,0,468.0,218.0
22600,-0.0050954537088157,0,442.0,332.0
1866,0.2115291605029907,0,698.0,336.0
8300,-0.00034520472656918155,0,845.0,106.0
8400,0.008741052323930243,0,855.0,83.0
22033,0.013834970610292485,0,739.0,189.0
16433,-0.02427283545131753,0,434.0,199.0
2033,0.10626019251511226,0,584.0,270.0
17500,0.0045319284094511025,0,1008.0,287.0
4900,0.01316379215744129,0,869.0,255.0
666,-0.01855257239656405,0,721.0,222.0
2533,0.021223094433414913,0,409.0,224.0
8133,0.006044591947645672,0,427.0,261.0
7833,0.00925057556122233,0,801.0,243.0
13500,-0.0048025795940254135,0,858.0,208.0
3100,-0.011510886003505472,0,711.0,144.0
4733,0.02171402355565949,0,787.0,245.0
12500,-0.05805474271812516,0,910.0,138.0
6166,-0.0010167969708346214,0,666.0,215.0
866,0.004708002165641045,0,568.0,210.0
13633,-0.00622411187765215,0,857.0,239.0
17533,-0.2869488687021461,0,1008.0,315.0
21100,-0.006892327014231037,0,885.0,280.0
18833,-0.005868458018916778,0,457.0,281.0
22166,0.08639142151259388,0,567.0,14.0
7766,0.0069348429421682845,0,802.0,225.0
15933,-0.008560178019728637,0,669.0,171.0
23666,-0.00523511462463222,0,963.0,138.0
11466,-0.003270634430525776,0,627.0,202.0
25000,0.0556840795133568,0,352.0,313.0
8700,-0.004453010032816285,0,876.0,89.0
12433,0.0019226421739065858,0,485.0,211.0
14633,0.008014647351394455,0,937.0,178.0
9200,0.00380083125230829,0,837.0,257.0
466,0.030467416164797423,0,704.0,193.0
4533,0.010304064184472439,0,820.0,196.0
13533,0.041379976876412206,0,886.0,307.0
23900,0.003402006325714968,0,342.0,702.0
3700,0.025606186362039762,0,874.0,287.0
12466,0.0706623275229909,0,799.0,287.0
14766,0.013418967440504748,0,529.0,271.0
21566,0.013476330570452222,0,522.0,279.0
3266,0.00011446627534134057,0,819.0,149.0
23600,-0.003014555438943245,0,962.0,94.0
18733,-0.021278598899714063,0,451.0,211.0
19333,0.02304740310907255,0,460.0,231.0
12766,0.029858718703001275,0,689.0,197.0
15066,-0.0001344830395565988,0,439.0,22.0
8566,0.019381344383815502,0,500.0,239.0
13433,-0.03231857573943009,0,854.0,203.0
15700,0.010254915663477748,0,499.0,107.0
6033,0.007090592792413641,0,681.0,260.0
3933,-0.1929198417814736,0,675.0,333.0
8466,0.004454682000578802,0,816.0,174.0
7500,0.011298337935476965,0,633.0,245.0
10733,0.001536422832987383,0,914.0,104.0
20966,-0.004714840739156512,0,868.0,227.0
9133,0.018226800117061237,0,838.0,289.0
6300,0.05515560037834777,0,653.0,198.0
1133,0.022710244772846055,0,614.0,416.0
12433,0.007889762058185257,0,905.0,85.0
13133,0.04562107270672183,0,866.0,206.0
5333,-0.005794493878200746,0,895.0,125.0
16000,-0.004499292059858662,0,493.0,107.0
4133,-0.007378469290070799,0,736.0,247.0
15066,0.030752696553497827,0,448.0,337.0
7666,-0.005778558793156807,0,800.0,204.0
13300,-0.03657448067143332,0,862.0,191.0
15133,-0.0027743523521690516,0,588.0,53.0
14066,-0.025771984423984873,0,837.0,179.0
1033,-0.0010527731451860367,0,678.0,187.0
7633,0.03549412185595052,0,674.0,116.0
800,-0.009619325336602813,0,730.0,264.0
19933,0.005686101088895057,0,520.0,390.0
1633,0.01917050884836874,0,674.0,240.0
9766,-0.00493974695184074,0,851.0,253.0
18633,0.08865388899428289,0,530.0,7.0
2466,-0.05614089501075714,0,414.0,221.0
14633,0.025120476037540695,0,414.0,83.0
2633,-0.014533439724377706,0,401.0,246.0
16066,-0.001929020478828869,0,817.0,38.0
2033,0.0029098189866715862,0,460.0,203.0
3933,0.10110382680039126,0,867.0,244.0
18333,-0.09815731849169096,0,498.0,270.0
2066,0.1010109316477869,0,541.0,176.0
3700,-0.003589800863335657,0,688.0,234.0
6100,-0.013344629414914433,0,675.0,234.0
4733,-0.009522887298442972,0,849.0,235.0
18400,-0.1616812244759127,0,403.0,228.0
23533,0.001702312310339793,0,962.0,57.0
10400,-0.015756837897882292,0,901.0,24.0
8000,0.005524433156656239,0,766.0,229.0
9233,-0.006551477484083468,0,720.0,209.0
11600,-0.0911896317373897,0,703.0,38.0
13033,-0.015050894679583982,0,860.0,201.0
7033,-0.006354338636305412,0,467.0,233.0
18500,-0.0021661025225661046,0,472.0,241.0
12900,-0.007766229216403686,0,701.0,109.0
10866,-0.009866987956748563,0,501.0,214.0
9500,0.0005163456933104382,0,491.0,252.0
21966,0.01739002703676723,0,719.0,185.0
13066,-0.004873231635264097,0,439.0,252.0
17300,-0.0012294046339941245,0,1008.0,130.0
7600,0.014897518420311395,0,668.0,184.0
11966,0.033632386873478526,0,547.0,208.0
11500,0.028491758430967906,0,616.0,204.0
5466,0.0033580437968364074,0,656.0,209.0
11766,-0.03005621314439999,0,597.0,205.0
1266,0.04025926998617252,0,594.0,14.0
21166,0.0016989822915114972,0,403.0,127.0
18633,0.08100115797895324,0,785.0,161.0
14300,0.0009642248374608919,0,424.0,12.0
8233,0.01528831798012642,0,426.0,306.0
20600,-0.010416308569218491,0,394.0,223.0
1266,0.0016020850899773342,0,560.0,299.0
533,-0.03170637300070167,0,628.0,429.0
14066,0.030928271131991147,0,397.0,227.0
1933,0.00482635967086098,0,695.0,307.0
25433,0.01550722384515052,0,340.0,309.0
11400,-0.1554543858132179,0,645.0,201.0
3200,0.0014823614345003122,0,856.0,109.0
5166,0.05970996628159819,0,887.0,140.0
15000,-0.004787161344631197,0,618.0,2.0
17033,0.0022201735962181224,0,504.0,150.0
3500,0.04932006771006897,0,853.0,205.0
7433,0.045561715012716886,0,802.0,196.0
8200,0.011462273161042202,0,834.0,145.0
22300,-0.0046696206536080975,0,804.0,239.0
4500,0.020287261833436876,0,813.0,195.0
16966,-0.008594679714811537,0,423.0,313.0
4366,0.00589875598538786,0,788.0,195.0
733,0.036034069541515446,0,633.0,205.0
800,0.006025540426228826,0,570.0,204.0
2133,0.003932871015416284,0,446.0,212.0
1733,-0.0022493147117895185,0,685.0,276.0
20466,0.005255448852836575,0,399.0,197.0
13633,0.012088379555754925,0,873.0,247.0
7366,0.01938437151433603,0,801.0,204.0
2166,-0.003795075881215748,0,686.0,228.0
4366,-0.020256662025326277,0,876.0,194.0
7033,0.04067322527848716,0,766.0,167.0
20666,0.006422695072075546,0,812.0,151.0
3133,0.001423690692068269,0,668.0,248.0
13600,0.047101540017041255,0,404.0,176.0
14133,-0.014180947091345542,0,829.0,12.0
12166,0.011260427315958277,0,540.0,165.0
17366,0.003333972589971923,0,428.0,221.0
10066,-0.011576550531087304,0,868.0,89.0
2966,0.009145667338967656,0,669.0,251.0
21566,0.013476330570452222,0,522.0,279.0
21600,0.02338316949459468,0,550.0,261.0
7000,-0.009483766086405665,0,411.0,13.0
12766,0.18588492391272232,0,872.0,378.0
15900,-0.004194847603603891,0,449.0,231.0
5466,-3.835262274709539e-06,0,456.0,37.0
11133,-0.006627144502014404,0,825.0,264.0
16466,0.00721993386332781,0,585.0,178.0
1000,0.02784695931078196,0,619.0,424.0
25700,-0.0048380823501406045,0,344.0,307.0
24833,-0.0005629393277151729,0,363.0,301.0
10233,0.012908644568254357,0,582.0,197.0
6266,0.007175381139742587,0,463.0,297.0
8266,0.03264971295085406,0,427.0,321.0
3366,-0.03118586657498701,0,705.0,167.0
7666,-0.04164922134986926,0,415.0,136.0
6433,0.007501394024784613,0,829.0,175.0
10400,0.007214861171906561,0,553.0,197.0
3866,-0.007888981114646532,0,844.0,178.0
3300,0.03393917848422218,0,865.0,175.0
18400,-0.03738566592298287,0,479.0,268.0
24133,-0.010915974851744448,0,339.0,702.0
12033,0.017322443104934304,0,684.0,186.0
18533,-0.046312415927818096,0,570.0,198.0
4733,-0.008475899604954318,0,886.0,215.0
13333,0.02364248657851631,0,862.0,192.0
25100,0.056026396359430575,0,340.0,313.0
8333,-0.019758288488304965,0,849.0,96.0
8233,-0.02095577397017445,0,839.0,130.0
1566,0.047586011487848856,0,676.0,252.0
6466,0.029740657594901854,0,863.0,95.0
15866,0.011035826859464526,0,447.0,223.0
4766,-0.004272724648727522,0,570.0,199.0
12133,0.005331153967757407,0,719.0,181.0
20800,0.12838787071437885,0,726.0,61.0
24366,0.045145698088801645,0,421.0,259.0
17500,0.0045319284094511025,0,1008.0,287.0
13266,0.012272211284328705,0,863.0,191.0
4133,-0.0011227108904323657,0,606.0,256.0
10200,-0.0006917226344020366,0,885.0,43.0
20233,0.015378735659239418,0,711.0,217.0
3633,0.032475040919097975,0,866.0,257.0
22000,0.06410529521173364,0,439.0,220.0
14666,-0.005854414889013837,0,939.0,196.0
13366,-0.006325243712054673,0,413.0,206.0
7866,-0.002257157799886611,0,801.0,252.0
9000,0.0019737763960205323,0,498.0,251.0
12800,-0.037326851132746364,0,844.0,200.0
7266,-0.010249226553573965,0,649.0,257.0
14866,-0.00442518258875324,0,428.0,22.0
100,-0.09915128188020195,0,665.0,221.0
10600,-0.02074964638586696,0,401.0,223.0
12433,-0.0001512154160823176,0,793.0,275.0
5366,0.000946839300062563,0,458.0,9.0
4566,0.0010097275197126776,0,878.0,232.0
19900,0.007376921928632707,0,424.0,208.0
2533,-0.003916810725664743,0,658.0,217.0
3266,0.019934701359057838,0,861.0,153.0
7466,0.10473798424584996,0,799.0,194.0
18466,-0.020767602574773503,0,502.0,212.0
15500,-0.0028296449594929496,0,516.0,197.0
7466,-0.04481686153437603,0,596.0,2.0
17633,0.02525309399823189,0,864.0,287.0
9533,0.00812052363396365,0,753.0,200.0
2233,0.06244129035319357,0,666.0,258.0
8633,0.008039127072436147,0,871.0,80.0
11566,-0.08585961415758048,0,705.0,13.0
9500,-0.003529923102078336,0,428.0,172.0
2766,0.018394471077691432,0,771.0,176.0
5133,-0.02473717844788048,0,905.0,181.0
4966,-0.12572276453467346,0,896.0,174.0
20066,0.050567749229157855,0,425.0,239.0
17533,0.08024111078237656,0,831.0,121.0
4766,0.035504322384365294,0,887.0,203.0
3666,0.020776848277582027,0,870.0,269.0
4300,-0.007670140985888696,0,777.0,202.0
6500,-0.004442301692435868,0,825.0,181.0
4500,-0.0009546466798222575,0,539.0,163.0
9466,-0.12441105366729688,0,845.0,218.0
2633,0.026546567322709436,0,668.0,257.0
10333,-0.01545157799294472,0,895.0,25.0
10166,-0.003345666352246812,0,605.0,226.0
5133,-0.0104401456610832,0,886.0,147.0
18866,0.010514190035237347,0,550.0,233.0
11000,0.023253850843725943,0,491.0,203.0
12300,-0.011403622590643758,0,770.0,201.0
3600,-0.0008004249443014366,0,692.0,203.0
12066,-0.09512645176865087,0,575.0,161.0
16600,0.002815237618236821,0,433.0,224.0
16766,0.04890828144128295,0,751.0,284.0
18800,0.12082446604887159,0,719.0,186.0
6033,-0.004100507705808165,0,848.0,178.0
21600,0.02338316949459468,0,550.0,261.0
4933,-0.012905317221165502,0,896.0,230.0
18466,-0.005213334200030784,0,476.0,245.0
6500,-0.01806930068027357,0,436.0,254.0
13400,-0.023107288487411615,0,410.0,201.0
14133,-0.013333680247531676,0,917.0,77.0
18500,0.008468331192139855,0,544.0,203.0
19066,0.012047554710022668,0,530.0,247.0
21733,0.0032388764408694537,0,626.0,209.0
7900,0.011043994794890155,0,801.0,262.0
6866,-0.005186798131356585,0,499.0,121.0
15800,0.023436904757189736,0,494.0,97.0
1166,0.01349814828494017,0,568.0,291.0
21133,6.952360512169076e-05,0,399.0,150.0
21400,0.03398345855079821,0,426.0,28.0
4966,0.009850910599668472,0,819.0,381.0
1433,1.801768947023996e-05,0,646.0,192.0
10566,-0.006347605817664692,0,534.0,227.0
13900,0.036948454553456134,0,834.0,1.0
21166,0.007193184101361161,0,531.0,196.0
24866,-0.007727115053436595,0,358.0,305.0
4233,0.00014572150228814307,0,596.0,291.0
4500,-0.014678171776409066,0,899.0,139.0
12100,-0.004565236713187204,0,563.0,162.0
1566,0.0004495275850692204,0,662.0,219.0
21466,0.03423553784369249,0,438.0,347.0
7466,0.007997070569059683,0,412.0,77.0
6266,-0.025114148133920433,0,846.0,38.0
20166,0.1041623778682399,0,681.0,239.0
1966,-0.03360578419567983,0,505.0,15.0
4933,-0.013996377363269641,0,874.0,225.0
18766,0.012544396233616029,0,448.0,214.0
12433,0.000663099334330064,0,479.0,168.0
8133,0.0017987951333348073,0,514.0,138.0
4166,0.0018172714464040896,0,744.0,236.0
1466,0.03051994111910966,0,649.0,195.0
9933,0.00876661251098404,0,661.0,273.0
14200,-0.01318743638184483,0,829.0,22.0
766,0.0482786104583815,0,570.0,203.0
9100,0.2010204792950092,0,835.0,290.0
13200,-0.013756055121197819,0,864.0,196.0
6000,-0.004074978993917955,0,853.0,188.0
13633,-0.00622411187765215,0,857.0,239.0
17066,0.0019364698790696466,0,411.0,350.0
23466,-0.005350467182966945,0,347.0,701.0
16233,0.0052087623434148855,0,492.0,160.0
4533,-0.0019537710593198754,0,900.0,148.0
18200,0.01278088555294482,0,524.0,241.0
6766,-0.004597348027842174,0,814.0,250.0
2666,-0.01908491132651069,0,676.0,159.0
13800,-0.006916497562543311,0,871.0,195.0
10933,-0.014223740323555445,0,496.0,204.0
5333,-0.030626044259626117,0,631.0,200.0
12933,-0.04382920247720945,0,715.0,110.0
5466,-0.00584822690831277,0,867.0,200.0
12333,-0.1323120360665142,0,895.0,9.0
2033,0.12171397840156711,0,522.0,151.0
1366,0.014718860395773359,0,604.0,393.0
17633,-0.019151638066788768,0,830.0,37.0
5900,-0.00791862518633668,0,707.0,327.0
13066,-0.013559757048973275,0,862.0,206.0
2266,-0.014971892894131256,0,723.0,249.0
14233,-0.053531342086597156,0,767.0,172.0
11566,-0.009160220240587047,0,603.0,212.0
8833,0.0017614778328267078,0,879.0,128.0
1166,0.008739964790690447,0,624.0,67.0
9033,0.05294774278678477,0,498.0,251.0
22266,0.00465383355806942,0,798.0,230.0
17500,-0.0065444903220412964,0,409.0,267.0
16166,0.01257699233425541,0,445.0,229.0
5266,0.006441644790325274,0,908.0,213.0
13800,-0.0029302373513553914,0,400.0,198.0
9066,-0.020008617060461864,0,833.0,278.0
21266,-0.04683623610972698,0,845.0,252.0
2066,0.003298583763093388,0,665.0,259.0
16766,0.0013424401231457717,0,635.0,161.0
17900,-0.013122343079739363,0,621.0,209.0
14200,-0.013209414252292273,0,788.0,178.0
4566,0.006544244530358789,0,580.0,208.0
7266,-0.02168216744559137,0,431.0,418.0
20933,0.008598499475542032,0,631.0,111.0
21566,-0.00013898156604735812,0,438.0,6.0
19566,0.030896332151006567,0,778.0,248.0
12033,0.010382336659218061,0,688.0,183.0
8833,0.0017614778328267078,0,879.0,128.0
19233,-0.006269703702047602,0,519.0,283.0
18033,0.002401619657235732,0,423.0,113.0
10133,-0.040742850008378406,0,837.0,3.0
17800,-0.0007761217212704508,0,423.0,276.0
23166,0.07700567105706274,0,348.0,692.0
6266,-0.009044004540927797,0,834.0,172.0
4266,-0.010201478295965294,0,592.0,308.0
9366,0.00879760872670271,0,833.0,176.0
2366,-0.02022743410414307,0,668.0,260.0
22633,-0.0005837249274005529,0,878.0,84.0
2200,0.011316689736863617,0,658.0,97.0
10066,0.023242561839570686,0,382.0,296.0
22100,-0.007534325699862676,0,433.0,260.0
20900,0.01866572046533227,0,899.0,235.0
9500,0.007569852909638686,0,754.0,180.0
3000,-0.017186574950543876,0,668.0,251.0
2900,0.014238669074074062,0,776.0,143.0
2800,0.0034899866668892665,0,771.0,163.0
8666,-0.026875916465181726,0,827.0,171.0
13366,0.007720668430614364,0,862.0,192.0
13166,-0.01745829288081946,0,433.0,292.0
